FileName,Image,Binary,Masked,CellCount,Area
t0876,"[[ 97  97  97 ...  97  97  97]
 [ 96  96  97 ...  97  98  98]
 [ 98  97  97 ...  97  96  97]
 ...
 [104 105 104 ...  98  99  98]
 [105 105 104 ...  96  97  98]
 [104 103 104 ...  96  96  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",114,1783
t0877,"[[ 97  97  96 ...  96  96  96]
 [ 96  97  96 ...  95  97  98]
 [ 97  96  95 ...  96  97  98]
 ...
 [105 103 103 ...  99  97  98]
 [105 102 103 ...  98  97  98]
 [104 103 103 ...  98  97  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",115,1709
t0878,"[[ 96  96  95 ...  96  95  98]
 [ 96  96  97 ...  96  96  97]
 [ 95  96  98 ...  96  98  97]
 ...
 [103 102 103 ...  98  98  99]
 [103 103 103 ...  97  98  99]
 [104 102 102 ...  96  98  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",106,1701
t0879,"[[ 97  96  96 ...  96  96  96]
 [ 97  96  96 ...  97  96  97]
 [ 97  97  97 ...  97  98  97]
 ...
 [104 103 103 ...  99  98  97]
 [103 102 103 ...  99  99  98]
 [102 103 104 ...  98  96  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",117,1817
t0880,"[[ 97  96  97 ...  97  97  97]
 [ 97  97  96 ...  97  97  97]
 [ 97  97  97 ...  98  98  97]
 ...
 [104 104 104 ...  99  98  97]
 [103 104 105 ...  98  97  98]
 [103 104 104 ...  98  98  99]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",97,1801
t0881,"[[ 98  96  98 ...  96  97  96]
 [ 96  97  99 ...  97  97  97]
 [ 98  96  96 ...  97  96  97]
 ...
 [102 105 104 ...  99  97  98]
 [103 103 103 ...  98  98  97]
 [104 106 105 ... 101  99  96]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",113,1936
t0882,"[[ 97  97  97 ...  98  98  97]
 [ 98  98  97 ...  98  98  98]
 [ 97  97  97 ...  98  98  99]
 ...
 [104 102 104 ...  99  97  98]
 [104 102 104 ...  98  98  99]
 [103 103 104 ...  97  99 100]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",135,1750
t0883,"[[ 96  96  97 ...  98  98  98]
 [ 98  97  97 ...  98  97  96]
 [ 97  96  99 ...  97  98  97]
 ...
 [104 104 103 ...  97  97  97]
 [105 104 104 ...  99  99  98]
 [104 102 103 ...  98  99  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",119,1684
t0884,"[[ 97  99  98 ...  98  98  98]
 [ 97  97  98 ...  97  99  98]
 [ 97  98  99 ...  97  98  98]
 ...
 [105 105 106 ...  98  97  98]
 [104 104 105 ...  99  98  98]
 [104 105 105 ...  99  98  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",97,1807
t0885,"[[ 97  97  97 ...  96  96  97]
 [ 96  97  97 ...  98  98  98]
 [ 98  97  96 ...  97  98  98]
 ...
 [105 103 104 ...  98  97  98]
 [104 103 105 ...  98  99  98]
 [105 104 106 ...  97  99 100]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",110,1746
t0886,"[[ 97  96  99 ...  97  98  95]
 [ 97  98  99 ...  98  97  95]
 [ 97  99  98 ...  97  97  97]
 ...
 [104 104 104 ...  99  99  98]
 [106 104 104 ...  99 100  99]
 [104 104 105 ...  98 100 100]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",116,1781
t0887,"[[ 97  97  96 ...  97  97  96]
 [ 97  98  97 ...  97  96  96]
 [ 96  97  97 ...  97  98  97]
 ...
 [102 104 105 ...  98  98  98]
 [102 103 103 ...  98  99  99]
 [102 105 105 ...  97  98  99]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",116,1693
t0888,"[[ 96  97  99 ...  99  98  97]
 [ 98  97  98 ...  98  97  97]
 [ 99  98  98 ...  98  98  98]
 ...
 [103 104 105 ...  98  98  98]
 [104 104 104 ...  99  98  97]
 [105 104 105 ...  99  98  99]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",113,1741
t0889,"[[ 96  98  97 ...  97  98  99]
 [ 98  97  97 ...  98  99  98]
 [ 98  97  98 ...  97  97  98]
 ...
 [103 104 104 ...  98  97  98]
 [104 104 104 ...  98  99  98]
 [104 105 104 ...  98  98  99]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",113,1772
t0890,"[[ 97  97  97 ...  97  97  98]
 [ 97  97  97 ...  97  98  98]
 [ 97  98  98 ...  97  97  97]
 ...
 [104 105 105 ...  99  98  98]
 [103 104 105 ...  99  98  97]
 [104 104 105 ...  99  97  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",114,1743
t0891,"[[ 95  95  95 ...  96  96  95]
 [ 95  94  94 ...  96  95  94]
 [ 96  96  98 ...  94  96  96]
 ...
 [101 101 102 ...  95  97  96]
 [100 100 102 ...  96  96  96]
 [100 101 103 ...  97  95  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",107,1810
t0892,"[[ 96  96  97 ...  97  96  96]
 [ 97  96  97 ...  97  97  97]
 [ 97  97  98 ...  96  97  97]
 ...
 [103 102 102 ...  96  97  97]
 [103 102 102 ...  96  97  97]
 [102 102 103 ...  97  97  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",123,1794
t0893,"[[ 95  96  96 ...  96  95  93]
 [ 93  95  96 ...  94  95  94]
 [ 96  95  95 ...  96  98  94]
 ...
 [102 101 102 ...  97  98  97]
 [102 102 103 ...  95  95  96]
 [102 103 102 ...  97  97  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",114,1823
t0894,"[[ 95  97  97 ...  96  96  96]
 [ 96  96  96 ...  96  98  96]
 [ 94  95  96 ...  96  96  96]
 ...
 [100 102 103 ...  97  97  97]
 [102 102 102 ...  97  97  97]
 [103 102 102 ...  97  98  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",111,1840
t0895,"[[ 95  96  95 ...  96  95  95]
 [ 96  95  96 ...  95  96  96]
 [ 97  95  95 ...  96  97  96]
 ...
 [102 103 104 ...  97  96  96]
 [103 103 103 ...  97  97  97]
 [103 103 103 ...  97  96  96]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",119,1808
t0896,"[[ 96  97  97 ...  98  98  96]
 [ 96  95  96 ...  97  98  96]
 [ 97  96  98 ...  96  96  97]
 ...
 [103 103 103 ...  97  98  97]
 [103 103 104 ...  97  97  97]
 [101 103 104 ...  98  96  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",118,1929
t0897,"[[ 97  98  98 ...  97  95  96]
 [ 96  95  97 ...  97  96  95]
 [ 96  96  98 ...  96  98  96]
 ...
 [102 102 103 ...  98  97  97]
 [103 103 103 ...  98  97  96]
 [104 103 103 ...  97  97  96]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",90,1942
t0898,"[[ 95  93  94 ...  96  95  96]
 [ 95  95  94 ...  96  97  95]
 [ 96  95  96 ...  96  96  95]
 ...
 [102 101 101 ...  96  97  97]
 [102 101 101 ...  95  95  96]
 [102 100 101 ...  96  96  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",104,1871
t0899,"[[ 95  96  96 ...  96  96  96]
 [ 95  94  95 ...  95  95  96]
 [ 96  95  97 ...  96  96  96]
 ...
 [102 103 104 ...  97  96  96]
 [102 102 103 ...  96  97  96]
 [103 102 102 ...  96  97  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",107,1904
t0900,"[[ 97  96  95 ...  96  95  95]
 [ 96  96  96 ...  95  96  96]
 [ 95  96  97 ...  96  96  96]
 ...
 [104 104 103 ...  98  97  96]
 [104 104 104 ...  97  97  97]
 [103 103 103 ...  97  97  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",122,1802
t0901,"[[ 95  95  96 ...  96  96  96]
 [ 96  96  97 ...  96  96  96]
 [ 96  97  97 ...  97  96  96]
 ...
 [103 102 102 ...  98  98  97]
 [103 103 102 ...  98  98  96]
 [103 103 103 ...  97  98  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",102,1961
t0902,"[[ 96  97  97 ...  97  94  96]
 [ 96  96  97 ...  96  96  96]
 [ 97  96  96 ...  97  97  97]
 ...
 [103 103 103 ...  97  97  96]
 [103 103 103 ...  98  98  98]
 [102 104 101 ...  96  98  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",96,1980
t0903,"[[ 96  95  96 ...  96  97  96]
 [ 96  95  97 ...  97  97  98]
 [ 97  97  96 ...  97  98  98]
 ...
 [104 103 104 ...  97  96  97]
 [102 103 104 ...  98  98  97]
 [104 104 103 ...  96  96  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",111,1862
t0904,"[[ 98  98  97 ...  97  96  97]
 [ 97  97  98 ...  98  97  97]
 [ 97  97  98 ...  98  98  98]
 ...
 [104 103 102 ...  98  98  98]
 [103 103 103 ...  98  99  99]
 [103 103 103 ...  99  99  99]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",101,1996
t0905,"[[ 97  98  97 ...  97  97  96]
 [ 98  98  99 ...  96  97  99]
 [ 98  96  97 ...  95  97  97]
 ...
 [103 103 104 ...  98  96  99]
 [102 101 103 ...  98  96  98]
 [102 102 104 ...  97  97  96]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",105,1857
t0906,"[[ 96  96  96 ...  96  97  96]
 [ 95  96  96 ...  95  97  96]
 [ 95  96  96 ...  96  97  96]
 ...
 [102 103 104 ...  98  98  97]
 [102 103 103 ...  98  97  97]
 [103 103 102 ...  97  97  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",124,1869
t0907,"[[ 97  96  96 ...  96  96  96]
 [ 95  96  97 ...  96  98  97]
 [ 97  96  96 ...  98  99  99]
 ...
 [103 102 102 ...  97  97  98]
 [103 102 102 ...  96  96  98]
 [103 102 102 ...  97  98  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",106,1948
t0908,"[[ 96  97  97 ...  96  96  97]
 [ 95  96  97 ...  96  97  96]
 [ 95  96  97 ...  98  98  96]
 ...
 [104 104 104 ...  98  97  98]
 [104 104 105 ...  97  97  99]
 [103 104 104 ...  97  98  98]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",110,1984
t0909,"[[ 97  96  97 ...  95  97  96]
 [ 96  96  99 ...  96  98  97]
 [ 96  97  98 ...  96  97  97]
 ...
 [104 103 103 ...  98  99  98]
 [101 103 103 ...  97  98  97]
 [103 103 103 ...  96  97  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",113,1956
t0910,"[[ 96  96  96 ...  96  97  97]
 [ 95  97  98 ...  95  97  98]
 [ 97  96  96 ...  96  99  98]
 ...
 [105 104 106 ...  96  97  98]
 [104 104 106 ...  98  98  99]
 [104 103 103 ...  97  96  97]]","[array([[ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       ...,
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True],
       [ True,  True,  True, ...,  True,  True,  True]])]","[array([[False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False]])]",111,1906
